addr:东方知音苑,build_face:南,district:浦东,floor_position:低,living_room_num:3,name:南北户型，带飘窗，地铁沿线，低区出入方便,price:900,price_unit:万,room_num:2,size:113.61,total_floor:7,town:金杨,year:2002,
addr:襄阳公寓,build_face:南,district:徐汇,floor_position:高,living_room_num:3,name:带飘窗，卧室带卫，出行方便，高区采光好,price:1716,price_unit:万,room_num:2,size:143.09,total_floor:28,town:建国西路,year:2006,
addr:万邦都市花园,build_face:南,district:浦东,floor_position:低,living_room_num:1,name:带飘窗，客厅朝南，出行方便，低楼层,price:490,price_unit:万,room_num:1,size:52.31,total_floor:11,town:北蔡,year:2004,
addr:宇泰景苑,build_face:南,district:虹口,floor_position:高,living_room_num:2,name:南北通，客厅朝南，地铁直达，高区景观好,price:888,price_unit:万,room_num:2,size:103.69,total_floor:18,town:临平路,year:2003,
addr:怡桂苑,build_face:南,district:徐汇,floor_position:低,living_room_num:2,name:卧室带阳台，交通方便，低楼层，中等装修,price:590,price_unit:万,room_num:1,size:80.87,total_floor:20,town:田林,year:1999,
addr:黄浦华庭,build_face:南,district:黄浦,floor_position:低,living_room_num:2,name:稀罕南北通，卧室带卫，地铁直达，低区出入方便,price:1090,price_unit:万,room_num:2,size:117.97,total_floor:28,town:蓬莱公园,year:2010,
addr:上青佳园,build_face:南,district:普陀,floor_position:低,living_room_num:3,name:房型正气，卧室带卫，地铁直达，上下楼方便,price:945,price_unit:万,room_num:2,size:123.28,total_floor:12,town:长寿路,year:2001,
addr:东沙小区,build_face:西,district:普陀,floor_position:高,living_room_num:2,name:卧室带阳台，交通方便，采光好，简单装修,price:476,price_unit:万,room_num:1,size:68.61,total_floor:22,town:武宁,year:1993,
addr:美兰湖岭域,build_face:南,district:宝山,floor_position:低,living_room_num:3,name:南北通透，交通方便，低区出入方便，精装修,price:490,price_unit:万,room_num:2,size:135.94,total_floor:7,town:罗店,year:2009,
addr:乔顿花园,build_face:南,district:浦东,floor_position:中,living_room_num:3,name:稀罕南北通，厨卫全明，交通方便，光线充足,price:770,price_unit:万,room_num:2,size:98.45,total_floor:6,town:塘桥,year:2000,
addr:新凯家园,build_face:南,district:松江,floor_position:低,living_room_num:2,name:稀罕南北通，卧室带阳台，地铁直达，低楼层,price:290,price_unit:万,room_num:1,size:77.71,total_floor:14,town:泗泾,year:2006,
addr:钦州花苑,build_face:西,district:徐汇,floor_position:高,living_room_num:2,name:卧室带阳台，地铁房，光线非常好，精装修,price:480,price_unit:万,room_num:1,size:79.84,total_floor:29,town:田林,year:1995,
addr:交通路3193弄,build_face:南,district:普陀,floor_position:低,living_room_num:2,name:厨卫全明，卧室带阳台，地铁直达，上下楼方便,price:375,price_unit:万,room_num:1,size:65.03,total_floor:5,town:万里,year:1996,
addr:新湖明珠城,build_face:南,district:普陀,floor_position:低,living_room_num:2,name:厨卫全明，带飘窗，交通方便，低楼层,price:880,price_unit:万,room_num:2,size:111.33,total_floor:29,town:武宁,year:None,
addr:永和二村,build_face:南,district:闸北,floor_position:高,living_room_num:2,name:稀罕南北通，卧室带阳台，交通便利，高区景观好,price:305,price_unit:万,room_num:0,size:54.88,total_floor:6,town:永和,year:1995,
addr:三门路358弄,build_face:南,district:杨浦,floor_position:中,living_room_num:2,name:南北通透，卧室带阳台，地铁沿线，黄金楼层,price:305,price_unit:万,room_num:1,size:56.22,total_floor:7,town:五角场,year:1995,
addr:绿厦小区,build_face:南,district:闸北,floor_position:中,living_room_num:2,name:地铁直达，楼层好，精装修，房本满五年,price:460,price_unit:万,room_num:1,size:62.08,total_floor:9,town:西藏北路,year:1982,
addr:文化佳园,build_face:南,district:杨浦,floor_position:高,living_room_num:4,name:南北通透，带飘窗，出行方便，视野很好,price:1285,price_unit:万,room_num:2,size:143.59,total_floor:11,town:黄兴公园,year:2002,
addr:鼎邦丽池（公寓）,build_face:东,district:长宁,floor_position:低,living_room_num:4,name:交通便利，低区出入方便，装修精美，房本满五年,price:2300,price_unit:万,room_num:2,size:273.57,total_floor:3,town:西郊,year:None,
addr:绿波城,build_face:南,district:浦东,floor_position:中,living_room_num:2,name:稀罕南北通，客厅朝南，地铁房，光线充足,price:455,price_unit:万,room_num:2,size:86.78,total_floor:6,town:唐镇,year:2006,
addr:幸运福邸,build_face:南,district:黄浦,floor_position:高,living_room_num:3,name:南北通，卧室带阳台，交通方便，高区景观好,price:1000,price_unit:万,room_num:2,size:135.98,total_floor:32,town:老西门,year:2001,
addr:金汇福邸,build_face:南,district:闵行,floor_position:低,living_room_num:3,name:南北直通，厨卫全明，交通方便，低区出入方便,price:760,price_unit:万,room_num:2,size:115.76,total_floor:12,town:金汇,year:2003,
addr:新江湾时代花园,build_face:南,district:杨浦,floor_position:中,living_room_num:3,name:稀缺南北通，厨卫全明，地铁沿线，黄金楼层,price:690,price_unit:万,room_num:2,size:96.5,total_floor:5,town:新江湾城,year:2000,
addr:紫虹嘉苑,build_face:南,district:虹口,floor_position:低,living_room_num:3,name:交通便利，低区出入方便，中等装修，满五年,price:1050,price_unit:万,room_num:2,size:134.09,total_floor:24,town:临平路,year:2003,
addr:保利西子湾,build_face:南,district:松江,floor_position:低,living_room_num:1,name:出行方便，低楼层，精装修，房本满五年,price:270,price_unit:万,room_num:1,size:59.7,total_floor:18,town:松江大学城,year:2009,
addr:申峰大厦,build_face:南,district:徐汇,floor_position:高,living_room_num:1,name:卧室带阳台，地铁直达，高区采光好，精装修,price:600,price_unit:万,room_num:2,size:64.62,total_floor:26,town:徐家汇,year:None,
addr:沧源小区,build_face:南,district:闵行,floor_position:中,living_room_num:2,name:地铁沿线，好楼层，装修精美，房本满五年,price:268,price_unit:万,room_num:1,size:59.81,total_floor:6,town:老闵行,year:1995,
addr:龙柏四村,build_face:南,district:闵行,floor_position:高,living_room_num:3,name:稀罕南北通，地铁沿线，高区景观房，中等装修,price:463,price_unit:万,room_num:1,size:94.22,total_floor:6,town:龙柏,year:1996,
addr:香阁丽苑,build_face:南,district:杨浦,floor_position:中,living_room_num:3,name:房型正气，带飘窗，交通便利，光线充足,price:1300,price_unit:万,room_num:3,size:157.51,total_floor:13,town:黄兴公园,year:2004,
addr:丰庄十四街坊,build_face:南,district:嘉定,floor_position:高,living_room_num:2,name:出行方便，视野开阔，中等装修，满五减税,price:345,price_unit:万,room_num:1,size:73.24,total_floor:6,town:丰庄,year:1996,
addr:古北嘉年华庭,build_face:南,district:长宁,floor_position:中,living_room_num:2,name:南北通，地铁直达，光线充足，拎包入住,price:1180,price_unit:万,room_num:2,size:120.87,total_floor:18,town:古北,year:2005,
addr:古美八村,build_face:南,district:闵行,floor_position:高,living_room_num:2,name:卧室带阳台，地铁沿线，光线非常好，中等装修,price:410,price_unit:万,room_num:1,size:75.31,total_floor:6,town:古美,year:1994,
addr:长源小区,build_face:南,district:长宁,floor_position:高,living_room_num:2,name:稀罕南北通，卧室带阳台，地铁房，高区阳光房,price:378,price_unit:万,room_num:0,size:48.38,total_floor:6,town:中山公园,year:1995,
addr:通河四村,build_face:南,district:宝山,floor_position:高,living_room_num:1,name:地铁房，采光无遮挡，毛坯房，满五减税,price:198,price_unit:万,room_num:1,size:42.62,total_floor:6,town:通河,year:1992,
addr:柿子湾路6号,build_face:南,district:徐汇,floor_position:高,living_room_num:2,name:厨卫全明，卧室带阳台，地铁房，高区阳光房,price:480,price_unit:万,room_num:0,size:49.69,total_floor:6,town:徐家汇,year:1982,
addr:象山小区,build_face:南,district:闸北,floor_position:高,living_room_num:2,name:稀缺南北通，客厅朝南，地铁直达，高区景观房,price:490,price_unit:万,room_num:2,size:72.8,total_floor:6,town:西藏北路,year:1974,
addr:尚泰里,build_face:南,district:长宁,floor_position:中,living_room_num:3,name:南北通，卧室带卫，出行方便，楼层好,price:1200,price_unit:万,room_num:2,size:136.23,total_floor:8,town:镇宁路,year:1997,
addr:光启路135号,build_face:东,district:黄浦,floor_position:中,living_room_num:1,name:厨卫全明，地铁直达，光线充足，简单装修,price:250,price_unit:万,room_num:0,size:29.32,total_floor:6,town:豫园,year:1980,
addr:愉景华庭,build_face:南,district:普陀,floor_position:中,living_room_num:3,name:厨卫全明，客厅朝南，地铁直达，好楼层,price:790,price_unit:万,room_num:2,size:108.13,total_floor:18,town:万里,year:2005,
addr:崮山小区三街坊,build_face:南,district:浦东,floor_position:高,living_room_num:1,name:厨卫全明，卧室带阳台，地铁房，光线非常好,price:495,price_unit:万,room_num:1,size:53.99,total_floor:6,town:洋泾,year:1997,
addr:达安春之声,build_face:南,district:普陀,floor_position:低,living_room_num:3,name:南北通透，带落地窗，地铁房，低区出入方便,price:860,price_unit:万,room_num:2,size:118.93,total_floor:17,town:万里,year:2006,
addr:桃浦六村绿春苑,build_face:南,district:普陀,floor_position:高,living_room_num:1,name:厨卫全明，卧室带阳台，交通便利，视野很好,price:205,price_unit:万,room_num:1,size:42.94,total_floor:6,town:桃浦,year:1994,
addr:文化花园香榭丽苑,build_face:南,district:杨浦,floor_position:中,living_room_num:2,name:交通便利，楼层好，品质装修，房本满五年,price:730,price_unit:万,room_num:2,size:106.95,total_floor:11,town:五角场,year:1999,
addr:嘉和花苑,build_face:南,district:闵行,floor_position:低,living_room_num:3,name:南北户型，带飘窗，交通便利，低区出入方便,price:800,price_unit:万,room_num:2,size:126.22,total_floor:8,town:梅陇,year:2002,
addr:双辽路200弄,build_face:None,district:杨浦,floor_position:中,living_room_num:1,name:厨卫全明，卧室带阳台，交通方便，楼层好,price:265,price_unit:万,room_num:1,size:36.25,total_floor:7,town:周家嘴路,year:1990,
addr:好日子大家园B区,build_face:南,district:宝山,floor_position:低,living_room_num:1,name:稀缺南北通，客厅朝南，地铁直达，低楼层,price:260,price_unit:万,room_num:1,size:53.28,total_floor:6,town:顾村,year:2007,
addr:爱俪轩,build_face:南,district:静安,floor_position:低,living_room_num:1,name:地铁房，低楼层，省装修费，房本满五年,price:395,price_unit:万,room_num:0,size:50.19,total_floor:38,town:静安寺,year:1998,
addr:延吉七村,build_face:南,district:杨浦,floor_position:高,living_room_num:1,name:厨卫全明，卧室带阳台，交通方便，高区阳光房,price:218,price_unit:万,room_num:0,size:35.6,total_floor:6,town:黄兴公园,year:1985,
addr:金港花园（公寓）,build_face:南,district:松江,floor_position:中,living_room_num:2,name:南北户型，厨卫全明，地铁房，好楼层,price:340,price_unit:万,room_num:2,size:90.66,total_floor:5,town:泗泾,year:2010,
addr:张杨花苑,build_face:南,district:浦东,floor_position:低,living_room_num:2,name:南北通，卧室带阳台，出行方便，上下楼方便,price:790,price_unit:万,room_num:2,size:96.98,total_floor:12,town:洋泾,year:2000,
addr:纺大小区,build_face:南,district:长宁,floor_position:中,living_room_num:2,name:南北通，卧室带阳台，地铁房，楼层好,price:420,price_unit:万,room_num:1,size:61.24,total_floor:6,town:新华路,year:1985,
addr:金杨新村五街坊,build_face:南,district:浦东,floor_position:低,living_room_num:1,name:厨卫全明，卧室带阳台，交通方便，低楼层,price:280,price_unit:万,room_num:1,size:44.35,total_floor:6,town:金杨,year:1994,
addr:中鼎豪园,build_face:南,district:普陀,floor_position:中,living_room_num:3,name:南北通，客厅朝南，地铁直达，黄金楼层,price:750,price_unit:万,room_num:2,size:132.66,total_floor:14,town:真光,year:2005,
addr:祁连二村,build_face:南,district:宝山,floor_position:低,living_room_num:2,name:地铁沿线，低区出入方便，毛坯房，满5年,price:300,price_unit:万,room_num:1,size:66.36,total_floor:6,town:上大,year:1994,
addr:妙境一村,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:厨卫全明，卧室带阳台，地铁房，高区采光好,price:330,price_unit:万,room_num:1,size:78.0,total_floor:6,town:川沙,year:1994,
addr:香阁丽苑,build_face:南,district:杨浦,floor_position:中,living_room_num:3,name:稀罕南北通，交通便利，楼层好，毛坯房,price:1300,price_unit:万,room_num:2,size:144.47,total_floor:5,town:黄兴公园,year:2004,
addr:东安四村,build_face:南,district:徐汇,floor_position:中,living_room_num:2,name:厨卫全明，卧室带阳台，出行方便，光线充足,price:385,price_unit:万,room_num:1,size:47.0,total_floor:6,town:徐家汇,year:1978,
addr:蓝高小区,build_face:南,district:浦东,floor_position:高,living_room_num:1,name:卧室带阳台，地铁沿线，高区景观房，中等装修,price:320,price_unit:万,room_num:1,size:42.43,total_floor:6,town:塘桥,year:1991,
addr:中远两湾城,build_face:东,district:普陀,floor_position:低,living_room_num:2,name:地铁直达，低区出入方便，装修精致，房本满五年,price:630,price_unit:万,room_num:2,size:81.77,total_floor:32,town:中远两湾城,year:2004,
addr:尊园,build_face:南,district:徐汇,floor_position:低,living_room_num:3,name:房型正气，厨卫全明，出行方便，低楼层,price:1480,price_unit:万,room_num:2,size:147.22,total_floor:37,town:徐家汇,year:2003,
addr:徐汇苑,build_face:南,district:徐汇,floor_position:低,living_room_num:2,name:交通方便，上下楼方便，品质装修，满五减税,price:990,price_unit:万,room_num:2,size:112.0,total_floor:32,town:龙华,year:2000,
addr:会铁小区,build_face:南,district:闸北,floor_position:低,living_room_num:2,name:南北通，卧室带阳台，地铁沿线，上下楼方便,price:420,price_unit:万,room_num:1,size:54.28,total_floor:6,town:西藏北路,year:1978,
addr:金丽广场,build_face:南,district:徐汇,floor_position:中,living_room_num:3,name:南北通透，客厅朝南，地铁房，黄金楼层,price:920,price_unit:万,room_num:2,size:136.6,total_floor:24,town:田林,year:1996,
addr:金谊河畔,build_face:南,district:浦东,floor_position:低,living_room_num:2,name:南北直通，客厅朝南，出行方便，上下楼方便,price:670,price_unit:万,room_num:2,size:102.34,total_floor:13,town:三林,year:2008,
addr:斜土路2200弄,build_face:北,district:徐汇,floor_position:中,living_room_num:1,name:地铁直达，黄金楼层，中等装修，满五年,price:298,price_unit:万,room_num:1,size:35.99,total_floor:6,town:徐家汇,year:1987,
addr:爱中爱华公寓,build_face:南,district:徐汇,floor_position:低,living_room_num:2,name:稀罕南北通，卧室带阳台，地铁沿线，低区出入方便,price:650,price_unit:万,room_num:2,size:86.42,total_floor:19,town:万体馆,year:1997,
addr:绿洲仕格维花园,build_face:南,district:黄浦,floor_position:低,living_room_num:2,name:南北户型，地铁沿线，低楼层，简单装修,price:1230,price_unit:万,room_num:2,size:139.53,total_floor:35,town:打浦桥,year:2005,
addr:虹纺小区,build_face:南,district:长宁,floor_position:中,living_room_num:2,name:厨卫全明，卧室带阳台，出行方便，楼层好,price:365,price_unit:万,room_num:1,size:51.91,total_floor:6,town:虹桥,year:1988,
addr:惠德新邨,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:南北通透，客厅朝南，地铁房，高区景观房,price:359,price_unit:万,room_num:1,size:63.29,total_floor:7,town:北蔡,year:1996,
addr:好世凤凰城,build_face:南,district:闵行,floor_position:高,living_room_num:3,name:稀缺南北通，厨卫全明，交通方便，高区景观好,price:680,price_unit:万,room_num:2,size:125.45,total_floor:4,town:颛桥,year:2004,
addr:锦苑,build_face:南,district:长宁,floor_position:低,living_room_num:2,name:厨卫全明，卧室带阳台，地铁房，低楼层,price:560,price_unit:万,room_num:1,size:65.72,total_floor:6,town:虹桥,year:1994,
addr:康瞿小区,build_face:南,district:黄浦,floor_position:低,living_room_num:1,name:出行方便，低楼层，中等装修，满五年,price:335,price_unit:万,room_num:1,size:38.32,total_floor:20,town:打浦桥,year:1990,
addr:仁恒滨江园,build_face:西,district:浦东,floor_position:高,living_room_num:3,name:地铁房，高区景观房，品味装修，满五年,price:1750,price_unit:万,room_num:2,size:165.76,total_floor:33,town:陆家嘴,year:2001,
addr:华敏世纪广场,build_face:南,district:长宁,floor_position:低,living_room_num:2,name:厨卫全明，地铁沿线，低楼层，装修精美,price:880,price_unit:万,room_num:2,size:111.04,total_floor:26,town:镇宁路,year:2001,
addr:东方城市花园（二期）,build_face:南,district:浦东,floor_position:高,living_room_num:3,name:南北通透，卧室带卫，地铁直达，采光好,price:1080,price_unit:万,room_num:2,size:152.74,total_floor:24,town:塘桥,year:2005,
addr:中新公寓,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:客厅朝南，地铁沿线，视野开阔，拎包入住,price:870,price_unit:万,room_num:2,size:100.85,total_floor:18,town:洋泾,year:2003,
addr:汇豪天下,build_face:南,district:浦东,floor_position:中,living_room_num:2,name:卧室带卫，客厅朝南，交通便利，楼层好,price:1200,price_unit:万,room_num:2,size:107.94,total_floor:35,town:陆家嘴,year:2004,
addr:巨东小区,build_face:南,district:浦东,floor_position:高,living_room_num:3,name:厨卫全明，卧室带阳台，地铁直达，采光无遮挡,price:640,price_unit:万,room_num:1,size:77.72,total_floor:6,town:洋泾,year:1994,
addr:虹梅花苑,build_face:南,district:长宁,floor_position:高,living_room_num:2,name:地铁直达，光线非常好，简单装修，房本满五年,price:400,price_unit:万,room_num:1,size:65.42,total_floor:6,town:西郊,year:1995,
addr:绿洲康城亲水湾（中央区）,build_face:南,district:浦东,floor_position:低,living_room_num:2,name:稀罕南北通，带飘窗，交通便利，低区出入方便,price:550,price_unit:万,room_num:2,size:103.61,total_floor:17,town:御桥,year:2007,
addr:黄山新村,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:卧室带阳台，地铁直达，采光无遮挡，简单装修,price:420,price_unit:万,room_num:1,size:52.34,total_floor:6,town:金杨,year:1997,
addr:虹古小区,build_face:南,district:长宁,floor_position:中,living_room_num:2,name:南北户型，卧室带阳台，地铁沿线，好楼层,price:415,price_unit:万,room_num:1,size:56.17,total_floor:6,town:虹桥,year:1988,
addr:田林十村,build_face:南,district:徐汇,floor_position:高,living_room_num:3,name:厨卫全明，客厅朝南，地铁直达，采光好,price:490,price_unit:万,room_num:1,size:76.2,total_floor:6,town:田林,year:1985,
addr:新长征花苑,build_face:南,district:普陀,floor_position:中,living_room_num:1,name:厨卫全明，卧室带阳台，交通方便，光线充足,price:298,price_unit:万,room_num:1,size:46.34,total_floor:6,town:长征,year:1997,
addr:控江二村107弄小区,build_face:北,district:杨浦,floor_position:中,living_room_num:1,name:厨卫全明，交通便利，上下楼方便，简单装修,price:195,price_unit:万,room_num:1,size:36.41,total_floor:5,town:黄兴公园,year:1996,
addr:花苑茶花园,build_face:南,district:徐汇,floor_position:低,living_room_num:2,name:南北户型，厨卫全明，地铁房，低区出入方便,price:419,price_unit:万,room_num:1,size:59.05,total_floor:6,town:康健,year:1993,
addr:丽园路710弄,build_face:南,district:黄浦,floor_position:中,living_room_num:2,name:交通方便，低楼层，中等装修，满五减税,price:515,price_unit:万,room_num:1,size:58.65,total_floor:7,town:五里桥,year:1986,
addr:大同花园南区,build_face:南,district:黄浦,floor_position:低,living_room_num:3,name:稀罕南北通，出行方便，低楼层，装修精美,price:1280,price_unit:万,room_num:2,size:159.59,total_floor:27,town:打浦桥,year:1999,
addr:文华苑（宝山）,build_face:南,district:宝山,floor_position:中,living_room_num:2,name:厨卫全明，卧室带阳台，地铁房，光线充足,price:495,price_unit:万,room_num:2,size:82.81,total_floor:6,town:大华,year:1998,
addr:金杨新村五街坊,build_face:南,district:浦东,floor_position:中,living_room_num:1,name:厨卫全明，卧室带阳台，出行方便，黄金楼层,price:285,price_unit:万,room_num:1,size:48.83,total_floor:6,town:金杨,year:1994,
addr:世茂滨江花园,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:卧室带卫，客厅朝南，交通便利，高区景观好,price:1400,price_unit:万,room_num:2,size:147.45,total_floor:49,town:陆家嘴,year:None,
addr:太浜巷小区,build_face:南,district:普陀,floor_position:低,living_room_num:2,name:南北直通，卧室带阳台，地铁沿线，低楼层,price:320,price_unit:万,room_num:0,size:48.3,total_floor:6,town:光新,year:1985,
addr:世纪之门,build_face:南,district:普陀,floor_position:中,living_room_num:3,name:厨卫全明，卧室带卫，地铁房，楼层好,price:880,price_unit:万,room_num:2,size:136.01,total_floor:22,town:长寿路,year:1999,
addr:威宁路291弄,build_face:南,district:长宁,floor_position:中,living_room_num:3,name:南北户型，卧室带阳台，地铁房，上下楼方便,price:540,price_unit:万,room_num:1,size:81.89,total_floor:7,town:仙霞,year:1997,
addr:一品漫城（二期）,build_face:None,district:闵行,floor_position:None,living_room_num:2,name:交通方便，毛坯房，满5年，抢手火热,price:580,price_unit:万,room_num:2,size:90.63,total_floor:None,town:浦江,year:None,
addr:梅园五街坊,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:房型正气，地铁沿线，高区景观好，简单装修,price:555,price_unit:万,room_num:1,size:59.12,total_floor:6,town:源深,year:1991,
addr:大木桥路450弄,build_face:东,district:徐汇,floor_position:高,living_room_num:2,name:卧室带阳台，出行方便，高区景观房，品味装修,price:335,price_unit:万,room_num:0,size:52.17,total_floor:6,town:斜土路,year:1989,
addr:嘉和阳光城,build_face:南,district:松江,floor_position:中,living_room_num:2,name:稀缺南北通，带飘窗，交通方便，黄金楼层,price:510,price_unit:万,room_num:2,size:101.15,total_floor:14,town:九亭,year:2006,
addr:开鲁二村,build_face:南,district:杨浦,floor_position:高,living_room_num:2,name:南北户型，卧室带阳台，地铁房，采光好,price:370,price_unit:万,room_num:2,size:68.76,total_floor:6,town:中原,year:1991,
addr:联洋新苑,build_face:南,district:浦东,floor_position:中,living_room_num:2,name:卧室带卫，卧室带阳台，交通便利，黄金楼层,price:1000,price_unit:万,room_num:2,size:115.38,total_floor:34,town:联洋,year:2003,
addr:同方锦城,build_face:南,district:浦东,floor_position:高,living_room_num:3,name:南北通透，厨卫全明，地铁沿线，采光好,price:745,price_unit:万,room_num:2,size:123.56,total_floor:6,town:金桥,year:2003,
addr:慧芝湖花园,build_face:南,district:闸北,floor_position:低,living_room_num:6,name:稀罕南北通，地铁直达，低楼层，中等装修,price:2480,price_unit:万,room_num:4,size:397.75,total_floor:20,town:大宁,year:2009,
addr:科宁公寓,build_face:西,district:长宁,floor_position:中,living_room_num:1,name:厨卫全明，卧室带阳台，地铁房，楼层好,price:330,price_unit:万,room_num:0,size:43.71,total_floor:24,town:中山公园,year:1991,
addr:银杏苑（三林）,build_face:南,district:浦东,floor_position:中,living_room_num:3,name:南北户型，客厅朝南，地铁沿线，黄金楼层,price:450,price_unit:万,room_num:1,size:81.65,total_floor:7,town:三林,year:1999,
addr:苏堤春晓名苑,build_face:东,district:普陀,floor_position:低,living_room_num:3,name:交通便利，低楼层，中等装修，满五年,price:1350,price_unit:万,room_num:2,size:145.96,total_floor:32,town:长寿路,year:2005,
addr:士林华苑,build_face:南,district:黄浦,floor_position:低,living_room_num:4,name:南北通，地铁沿线，上下楼方便，装修精致,price:1550,price_unit:万,room_num:2,size:184.36,total_floor:25,town:豫园,year:2007,
addr:上海滩新昌城,build_face:南,district:黄浦,floor_position:高,living_room_num:2,name:出行方便，光线非常好，装修精致，满5年,price:1080,price_unit:万,room_num:2,size:91.5,total_floor:28,town:人民广场,year:2006,
addr:达安花园,build_face:南,district:静安,floor_position:高,living_room_num:4,name:稀罕南北通，地铁沿线，光线非常好，装修精致,price:1700,price_unit:万,room_num:2,size:214.55,total_floor:24,town:曹家渡,year:2001,
addr:华府天地,build_face:南,district:黄浦,floor_position:高,living_room_num:4,name:南北户型，地铁直达，视野开阔，豪华装修,price:3800,price_unit:万,room_num:2,size:276.28,total_floor:20,town:新天地,year:2006,
addr:仁恒怡庭,build_face:南,district:杨浦,floor_position:中,living_room_num:4,name:南北直通，地铁房，低区出入方便，品味装修,price:1950,price_unit:万,room_num:2,size:209.21,total_floor:4,town:新江湾城,year:2011,
addr:灵广花园,build_face:南,district:闸北,floor_position:高,living_room_num:1,name:交通便利，视野很好，装修经典，满5年,price:570,price_unit:万,room_num:2,size:74.34,total_floor:18,town:不夜城,year:2007,
addr:罗山三村,build_face:南,district:浦东,floor_position:低,living_room_num:2,name:南北户型，卧室带卫，地铁沿线，低区出入方便,price:260,price_unit:万,room_num:1,size:40.82,total_floor:6,town:金杨,year:1994,
addr:市光四村,build_face:南,district:杨浦,floor_position:低,living_room_num:1,name:厨卫全明，卧室带阳台，出行方便，低楼层,price:245,price_unit:万,room_num:1,size:41.08,total_floor:6,town:中原,year:1992,
addr:汤臣豪园（一期）,build_face:南,district:浦东,floor_position:高,living_room_num:6,name:稀缺南北通，交通便利，高区阳光房，中等装修,price:1260,price_unit:万,room_num:2,size:191.4,total_floor:5,town:张江,year:2002,
addr:金沙雅苑（四期）,build_face:南,district:普陀,floor_position:低,living_room_num:2,name:南北直通，带飘窗，出行方便，低区出入方便,price:730,price_unit:万,room_num:2,size:107.84,total_floor:18,town:长征,year:2006,
addr:菊泉新城（陆翔路358弄）,build_face:南,district:宝山,floor_position:中,living_room_num:1,name:南北户型，带飘窗，地铁房，黄金楼层,price:265,price_unit:万,room_num:1,size:54.51,total_floor:6,town:顾村,year:2005,
addr:鹤北新村,build_face:南,district:闵行,floor_position:高,living_room_num:1,name:客厅朝南，交通方便，采光无遮挡，装修精致,price:208,price_unit:万,room_num:1,size:46.58,total_floor:6,town:老闵行,year:1993,
addr:菊泉新城（陆翔路358弄）,build_face:南,district:宝山,floor_position:中,living_room_num:2,name:房型正气，带飘窗，地铁沿线，楼层好,price:358,price_unit:万,room_num:1,size:70.81,total_floor:6,town:顾村,year:2005,
addr:德州二村,build_face:南,district:浦东,floor_position:高,living_room_num:2,name:厨卫全明，卧室带阳台，地铁直达，采光好,price:328,price_unit:万,room_num:1,size:53.15,total_floor:5,town:世博,year:1985,
addr:世茂滨江花园,build_face:东,district:浦东,floor_position:中,living_room_num:2,name:卧室带卫，交通便利，光线充足，省装修费,price:1450,price_unit:万,room_num:2,size:156.7,total_floor:53,town:陆家嘴,year:None,
addr:通河二村,build_face:南,district:宝山,floor_position:中,living_room_num:1,name:卧室带阳台，地铁沿线，黄金楼层，简单装修,price:205,price_unit:万,room_num:1,size:40.4,total_floor:6,town:通河,year:1992,
addr:春晖小区（航华二村三街坊）,build_face:南,district:闵行,floor_position:低,living_room_num:1,name:卧室带阳台，地铁房，低区出入方便，毛坯房,price:200,price_unit:万,room_num:0,size:36.4,total_floor:6,town:航华,year:1995,
addr:华高一村,build_face:南,district:浦东,floor_position:低,living_room_num:1,name:稀罕南北通，厨卫全明，地铁沿线，上下楼方便,price:255,price_unit:万,room_num:1,size:47.08,total_floor:6,town:高行,year:1996,
addr:电影华苑,build_face:南,district:徐汇,floor_position:高,living_room_num:3,name:卧室带卫，卧室带阳台，地铁沿线，采光好,price:1350,price_unit:万,room_num:2,size:133.0,total_floor:24,town:徐家汇,year:2008,
addr:泰莱大厦,build_face:西,district:徐汇,floor_position:高,living_room_num:2,name:地铁沿线，视野开阔，拎包入住，满五年,price:665,price_unit:万,room_num:1,size:79.27,total_floor:23,town:斜土路,year:2006,
addr:中祥龙柏苑,build_face:南,district:闵行,floor_position:中,living_room_num:2,name:房型正气，厨卫全明，地铁直达，好楼层,price:670,price_unit:万,room_num:1,size:80.69,total_floor:11,town:龙柏,year:2003,
addr:新梅莘苑,build_face:南,district:闵行,floor_position:中,living_room_num:3,name:稀罕南北通，厨卫全明，交通便利，楼层好,price:770,price_unit:万,room_num:2,size:123.65,total_floor:8,town:莘庄,year:2005,
addr:零陵小区,build_face:南,district:徐汇,floor_position:中,living_room_num:1,name:稀罕南北通，厨卫全明，交通方便，好楼层,price:390,price_unit:万,room_num:1,size:47.0,total_floor:5,town:徐家汇,year:1975,
addr:绿地世纪城（二期）,build_face:南,district:普陀,floor_position:低,living_room_num:3,name:稀缺南北通，带飘窗，交通方便，低区出入方便,price:1250,price_unit:万,room_num:2,size:138.44,total_floor:33,town:武宁,year:2003,
addr:车站新村（普陀）,build_face:西,district:普陀,floor_position:中,living_room_num:2,name:厨卫全明，卧室带阳台，交通方便，光线充足,price:395,price_unit:万,room_num:1,size:70.38,total_floor:18,town:真如,year:1996,
